# STATION: AN142
# STATION NAME: South Dekalb
# LATITUDE: 33.69060
# LONGITUDE: -84.27310
# ELEVATION [ft]: 825
# STATE: GA
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,precip_accum_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
,,INHG,Fahrenheit,%,Miles/hour,Degrees,Inches,Fahrenheit,Fahrenheit,Code,INHG,Fahrenheit,Fahrenheit,INHG
AN142,04/23/2015 10:00 EDT,29.12,59.92,66.0,0.22,317.0,,48.44,,NW,28.59,,,30.0
AN142,04/23/2015 11:00 EDT,29.12,62.08,53.0,0.89,311.0,,44.63,,NW,28.74,,,30.0
AN142,04/23/2015 12:00 EDT,29.15,65.14,44.0,2.01,305.0,,42.57,,NW,28.82,,,30.03
AN142,04/23/2015 13:00 EDT,29.15,65.14,44.0,2.01,305.0,,42.57,,NW,28.82,,,30.03
AN142,04/23/2015 14:00 EDT,29.15,66.4,40.0,1.57,301.0,,41.23,,WNW,28.86,,,30.03
AN142,04/23/2015 15:00 EDT,29.12,66.76,38.0,1.79,301.0,,40.23,,WNW,28.87,,,30.0
AN142,04/23/2015 16:00 EDT,29.12,66.58,38.0,1.12,296.0,,40.07,,WNW,28.88,,,30.0
AN142,04/23/2015 17:00 EDT,29.09,67.12,36.0,2.24,294.0,,39.16,,WNW,28.88,,,29.97
AN142,04/23/2015 18:00 EDT,29.09,65.68,41.0,2.01,301.0,,41.22,,WNW,28.81,,,29.97
AN142,04/23/2015 19:00 EDT,29.09,65.14,42.0,2.24,299.0,,41.36,,WNW,28.81,,,29.97
AN142,04/23/2015 20:00 EDT,29.09,62.08,46.0,1.57,297.0,,40.93,,WNW,28.85,,,29.97
AN142,04/23/2015 21:00 EDT,29.09,58.84,51.0,1.34,307.0,,40.62,,NW,28.9,,,29.97
AN142,04/23/2015 22:00 EDT,29.12,56.14,56.0,0.89,303.0,,40.53,,WNW,28.96,,,30.0
AN142,04/23/2015 23:00 EDT,29.12,54.16,65.0,0.89,310.0,,42.55,,NW,28.91,,,30.0
AN142,04/24/2015 00:00 EDT,29.12,52.54,72.0,0.89,309.0,,43.69,,NW,28.88,,,30.0
AN142,04/24/2015 01:00 EDT,29.12,52.54,72.0,0.89,309.0,,43.69,,NW,28.88,,,30.0
AN142,04/24/2015 03:00 EDT,29.12,49.3,79.0,1.12,289.0,,42.99,,WNW,28.94,,,30.0
AN142,04/24/2015 04:00 EDT,29.12,47.86,79.0,0.67,297.0,,41.59,,WNW,29.01,,,30.0
AN142,04/24/2015 05:00 EDT,29.15,46.78,77.0,0.45,320.0,,39.87,,NW,29.11,,,30.03
AN142,04/24/2015 06:00 EDT,29.15,45.52,79.0,0.67,345.0,,39.31,,NNW,29.14,,,30.03
AN142,04/24/2015 07:00 EDT,29.15,44.08,85.0,0.67,333.0,,39.81,,NNW,29.14,,,30.03
AN142,04/24/2015 08:00 EDT,29.18,43.72,91.0,0.22,259.0,,41.23,,W,29.13,,,30.07
AN142,04/24/2015 09:00 EDT,29.21,49.12,75.0,0.0,,,41.45,,,29.09,,,30.1
AN142,04/24/2015 10:00 EDT,29.21,56.5,53.0,0.67,117.0,,39.44,,ESE,29.09,,,30.1
AN142,04/24/2015 11:00 EDT,29.21,61.36,40.0,2.01,117.0,,36.68,,ESE,29.13,,,30.1
AN142,04/24/2015 12:00 EDT,29.21,64.24,34.0,1.79,105.0,,35.15,,ESE,29.16,,,30.1
AN142,04/24/2015 13:00 EDT,29.21,67.3,31.0,0.89,152.0,,35.52,,SSE,29.12,,,30.1
AN142,04/24/2015 14:00 EDT,29.18,70.18,28.0,0.89,163.0,,35.47,,SSE,29.07,,,30.07
AN142,04/24/2015 15:00 EDT,29.15,72.16,26.0,0.67,141.0,,35.32,,SE,29.04,,,30.03
AN142,04/24/2015 16:00 EDT,29.12,74.32,24.0,1.12,145.0,,35.16,,SE,29.0,,,30.0
AN142,04/24/2015 17:00 EDT,29.09,75.22,24.0,1.12,203.0,,35.93,,SSW,28.93,,,29.97
AN142,04/24/2015 18:00 EDT,29.09,74.86,26.0,1.57,211.0,,37.64,,SSW,28.87,,,29.97
AN142,04/24/2015 19:00 EDT,29.09,72.34,31.0,1.12,232.0,,39.94,,SW,28.8,,,29.97
AN142,04/24/2015 20:00 EDT,29.09,72.34,31.0,1.12,232.0,,39.94,,SW,28.8,,,29.97
AN142,04/28/2015 08:00 EDT,29.06,52.18,69.0,1.34,100.0,,42.22,,E,28.88,,,29.94
AN142,04/28/2015 09:00 EDT,29.09,54.34,65.0,1.79,102.0,,42.72,,ESE,28.87,,,29.97
AN142,04/28/2015 10:00 EDT,29.09,58.48,54.0,2.46,106.0,,41.77,,ESE,28.86,,,29.97
AN142,04/28/2015 11:00 EDT,29.09,62.62,46.0,3.13,99.0,,41.42,,E,28.83,,,29.97
AN142,04/28/2015 12:00 EDT,29.06,65.32,42.0,3.36,124.0,,41.52,,SE,28.77,,,29.94
AN142,04/28/2015 13:00 EDT,29.06,68.02,43.0,2.24,110.0,,44.59,,ESE,28.62,,,29.94
AN142,04/28/2015 14:00 EDT,29.03,69.82,42.0,2.46,129.0,,45.6,,SE,28.52,,,29.91
AN142,04/28/2015 15:00 EDT,29.0,71.08,42.0,2.68,136.0,,46.75,,SE,28.42,,,29.88
AN142,04/28/2015 16:00 EDT,29.0,71.8,41.0,2.24,148.0,,46.76,,SSE,28.42,,,29.88
AN142,04/28/2015 17:00 EDT,28.97,71.26,43.0,2.01,124.0,,47.54,,SE,28.35,,,29.85
AN142,04/28/2015 18:00 EDT,28.97,70.18,45.0,1.34,147.0,,47.77,,SSE,28.35,,,29.85
AN142,04/28/2015 19:00 EDT,28.97,68.02,52.0,0.89,119.0,,49.65,,ESE,28.28,,,29.85
AN142,04/28/2015 20:00 EDT,28.97,65.68,56.0,0.45,73.0,,49.47,,ENE,28.32,,,29.85
AN142,04/28/2015 21:00 EDT,28.97,63.88,62.0,0.0,,,50.52,,,28.28,,,29.85
AN142,04/28/2015 22:00 EDT,28.97,62.26,68.0,0.22,152.0,,51.49,,SSE,28.25,,,29.85
AN142,04/28/2015 23:00 EDT,29.0,62.08,69.0,0.67,146.0,,51.72,,SE,28.27,,,29.88
AN142,04/29/2015 00:00 EDT,28.97,60.46,75.0,2.01,138.0,,52.43,,SE,28.23,,,29.85
AN142,04/29/2015 01:00 EDT,28.97,60.46,75.0,2.01,138.0,,52.43,,SE,28.23,,,29.85
AN142,04/29/2015 03:00 EDT,28.94,56.5,,0.67,90.0,,,,E,,,,29.82
AN142,04/29/2015 04:00 EDT,28.94,56.32,,0.45,170.0,,,,S,,,,29.82
AN142,04/29/2015 05:00 EDT,28.94,55.78,,0.89,80.0,,,,E,,,,29.82
AN142,04/29/2015 06:00 EDT,28.91,55.06,,1.12,86.0,,,,E,,,,29.79
AN142,04/29/2015 07:00 EDT,28.91,54.16,,0.67,79.0,,,,E,,,,29.79
AN142,04/29/2015 08:00 EDT,28.94,53.62,,0.0,,,,,,,,,29.82
AN142,04/29/2015 09:00 EDT,28.94,53.62,,1.12,81.0,,,,E,,,,29.82
AN142,04/29/2015 10:00 EDT,28.94,53.98,,0.67,46.0,,,,NE,,,,29.82
AN142,04/29/2015 11:00 EDT,28.94,54.16,,0.89,56.0,,,,NE,,,,29.82
AN142,04/29/2015 12:00 EDT,28.97,54.34,,0.67,72.0,,,,ENE,,,,29.85
AN142,04/29/2015 13:00 EDT,28.97,54.52,,0.22,41.0,,,,NE,,,,29.85
AN142,04/29/2015 14:00 EDT,28.94,55.78,,1.12,75.0,,,,ENE,,,,29.82
AN142,04/29/2015 15:00 EDT,28.94,56.68,,0.89,70.0,,,,ENE,,,,29.82
AN142,04/29/2015 16:00 EDT,28.91,58.3,87.0,0.67,99.0,,54.41,,E,28.09,,,29.79
AN142,04/29/2015 17:00 EDT,28.91,59.02,87.0,0.45,68.0,,55.12,,ENE,28.04,,,29.79
AN142,04/29/2015 18:00 EDT,28.91,60.46,80.0,0.89,117.0,,54.21,,ESE,28.07,,,29.79
AN142,04/29/2015 19:00 EDT,28.91,60.1,80.0,0.22,85.0,,53.86,,E,28.09,,,29.79
AN142,04/29/2015 20:00 EDT,28.91,57.4,80.0,0.22,6.0,,51.23,,N,28.27,,,29.79
AN142,04/29/2015 21:00 EDT,28.91,55.6,,0.67,332.0,,,,NNW,,,,29.79
AN142,04/29/2015 22:00 EDT,28.91,54.88,,0.0,,,,,,,,,29.79
AN142,04/29/2015 23:00 EDT,28.91,53.98,,0.45,309.0,,,,NW,,,,29.79
AN142,04/30/2015 00:00 EDT,28.94,52.72,,0.89,305.0,,,,NW,,,,29.82
AN142,04/30/2015 01:00 EDT,28.94,52.72,,0.89,305.0,,,,NW,,,,29.82
AN142,04/30/2015 03:00 EDT,28.91,49.66,,0.89,297.0,,,,WNW,,,,29.79
AN142,04/30/2015 04:00 EDT,28.88,49.66,,1.12,298.0,,,,WNW,,,,29.76
AN142,04/30/2015 05:00 EDT,28.88,49.66,,1.12,293.0,,,,WNW,,,,29.76
AN142,04/30/2015 06:00 EDT,28.88,49.48,,1.12,304.0,,,,NW,,,,29.76
AN142,04/30/2015 07:00 EDT,28.88,49.48,,0.67,315.0,,,,NW,,,,29.76
AN142,04/30/2015 08:00 EDT,28.91,50.02,,0.89,300.0,,,,WNW,,,,29.79
AN142,04/30/2015 09:00 EDT,28.94,53.26,,1.12,291.0,,,,WNW,,,,29.82
AN142,04/30/2015 10:00 EDT,28.94,58.66,,1.57,293.0,,,,WNW,,,,29.82
AN142,04/30/2015 11:00 EDT,28.94,64.06,66.0,1.79,290.0,,52.4,,WNW,28.15,,,29.82
AN142,04/30/2015 12:00 EDT,28.94,66.76,55.0,1.79,291.0,,49.99,,WNW,28.25,,,29.82
AN142,04/30/2015 13:00 EDT,28.94,66.76,55.0,1.79,291.0,,49.99,,WNW,28.25,,,29.82
AN142,04/30/2015 14:00 EDT,28.94,68.92,49.0,2.24,295.0,,48.89,,WNW,28.28,,,29.82
AN142,04/30/2015 15:00 EDT,28.91,71.62,44.0,2.68,293.0,,48.48,,WNW,28.24,,,29.79
AN142,04/30/2015 16:00 EDT,28.91,72.52,41.0,2.91,287.0,,47.41,,WNW,28.29,,,29.79
AN142,04/30/2015 17:00 EDT,28.91,71.08,42.0,2.46,296.0,,46.75,,WNW,28.33,,,29.79
AN142,04/30/2015 18:00 EDT,28.91,70.54,44.0,2.24,302.0,,47.49,,WNW,28.3,,,29.79
AN142,04/30/2015 19:00 EDT,28.91,68.92,44.0,2.46,302.0,,46.02,,WNW,28.39,,,29.79
AN142,04/30/2015 20:00 EDT,28.91,67.12,45.0,2.91,304.0,,44.97,,NW,28.45,,,29.79
AN142,04/30/2015 21:00 EDT,28.94,63.88,51.0,1.12,314.0,,45.29,,NW,28.5,,,29.82
AN142,04/30/2015 22:00 EDT,28.94,61.0,62.0,0.45,336.0,,47.79,,NNW,28.42,,,29.82
AN142,04/30/2015 23:00 EDT,28.97,62.08,62.0,0.45,3.0,,48.82,,N,28.39,,,29.85
AN142,05/01/2015 00:00 EDT,29.0,60.46,59.0,0.0,,,45.96,,,28.57,,,29.88
AN142,05/01/2015 01:00 EDT,29.0,60.46,59.0,0.0,,,45.96,,,28.57,,,29.88
AN142,05/01/2015 03:00 EDT,29.03,53.8,68.0,0.45,256.0,,43.39,,WSW,28.79,,,29.91
AN142,05/01/2015 04:00 EDT,29.03,50.74,76.0,0.67,269.0,,43.37,,W,28.82,,,29.91
AN142,05/01/2015 05:00 EDT,29.03,48.4,82.0,0.89,303.0,,43.1,,WNW,28.86,,,29.91
AN142,05/01/2015 06:00 EDT,29.03,46.78,88.0,1.12,294.0,,43.37,,WNW,28.87,,,29.91
AN142,05/01/2015 07:00 EDT,29.06,45.88,91.0,1.12,277.0,,43.37,,W,28.91,,,29.94
AN142,05/01/2015 08:00 EDT,29.09,46.42,88.0,0.89,274.0,,43.02,,W,28.95,,,29.97
AN142,05/01/2015 09:00 EDT,29.09,50.38,76.0,0.22,21.0,,43.02,,NNE,28.9,,,29.97
AN142,05/01/2015 10:00 EDT,29.12,54.7,66.0,0.45,355.0,,43.46,,N,28.86,,,30.0
AN142,05/01/2015 11:00 EDT,29.12,59.2,56.0,0.22,22.0,,43.39,,NNE,28.82,,,30.0
AN142,05/01/2015 12:00 EDT,29.12,62.98,49.0,0.22,2.0,,43.4,,N,28.78,,,30.0
AN142,05/01/2015 13:00 EDT,29.12,65.5,42.0,0.22,18.0,,41.68,,NNE,28.82,,,30.0
AN142,05/01/2015 14:00 EDT,29.12,67.84,38.0,0.45,29.0,,41.2,,NNE,28.82,,,30.0
AN142,05/01/2015 15:00 EDT,29.12,69.64,38.0,0.45,304.0,,42.81,,NW,28.74,,,30.0
AN142,05/01/2015 16:00 EDT,29.09,70.0,40.0,0.89,310.0,,44.48,,NW,28.63,,,29.97
AN142,05/01/2015 17:00 EDT,29.09,69.64,41.0,1.34,305.0,,44.81,,NW,28.62,,,29.97
AN142,05/01/2015 18:00 EDT,29.09,69.1,42.0,0.89,290.0,,44.95,,WNW,28.62,,,29.97
AN142,05/01/2015 19:00 EDT,29.09,66.94,45.0,0.67,304.0,,44.8,,NW,28.65,,,29.97
AN142,05/01/2015 20:00 EDT,29.12,64.06,53.0,0.22,291.0,,46.48,,WNW,28.63,,,30.0
AN142,05/01/2015 21:00 EDT,29.12,60.64,59.0,0.22,211.0,,46.13,,SSW,28.69,,,30.0
AN142,05/01/2015 22:00 EDT,29.15,58.3,62.0,1.12,258.0,,45.23,,WSW,28.78,,,30.03
AN142,05/01/2015 23:00 EDT,29.18,56.68,66.0,0.89,243.0,,45.35,,WSW,28.83,,,30.07
AN142,05/02/2015 00:00 EDT,29.18,54.7,70.0,0.22,292.0,,45.02,,WNW,28.86,,,30.07
AN142,05/02/2015 01:00 EDT,29.18,54.7,70.0,0.22,292.0,,45.02,,WNW,28.86,,,30.07
AN142,05/02/2015 03:00 EDT,29.18,48.58,90.0,0.22,302.0,,45.75,,WNW,28.91,,,30.07
AN142,05/02/2015 04:00 EDT,29.18,47.5,90.0,0.45,314.0,,44.68,,NW,28.97,,,30.07
AN142,05/02/2015 05:00 EDT,29.21,46.6,,0.22,343.0,,,,NNW,,,,30.1
AN142,05/02/2015 06:00 EDT,29.21,45.88,,0.22,323.0,,,,NW,,,,30.1
AN142,05/02/2015 07:00 EDT,29.21,45.16,,0.45,305.0,,,,NW,,,,30.1
AN142,05/02/2015 08:00 EDT,29.23,45.88,,0.0,,,,,,,,,30.12
AN142,05/02/2015 09:00 EDT,29.26,51.1,,0.89,158.0,,,,SSE,,,,30.15
AN142,05/02/2015 10:00 EDT,29.26,60.1,68.0,1.34,133.0,,49.42,,SE,28.68,,,30.15
AN142,05/02/2015 11:00 EDT,29.26,64.96,54.0,0.89,142.0,,47.82,,SE,28.7,,,30.15
AN142,05/02/2015 12:00 EDT,29.26,68.38,49.0,1.12,173.0,,48.39,,S,28.64,,,30.15
AN142,05/02/2015 13:00 EDT,29.23,70.72,42.0,1.57,152.0,,46.42,,SSE,28.68,,,30.12
AN142,05/02/2015 14:00 EDT,29.23,72.34,38.0,1.34,109.0,,45.24,,ESE,28.72,,,30.12
AN142,05/02/2015 15:00 EDT,29.21,73.6,38.0,0.67,240.0,,46.37,,WSW,28.63,,,30.1
AN142,05/02/2015 16:00 EDT,29.18,74.86,36.0,0.89,281.0,,46.07,,W,28.61,,,30.07
AN142,05/02/2015 17:00 EDT,29.18,75.4,35.0,0.67,229.0,,45.8,,SW,28.61,,,30.07
AN142,05/02/2015 18:00 EDT,29.15,74.86,36.0,0.89,245.0,,46.07,,WSW,28.58,,,30.03
AN142,05/02/2015 19:00 EDT,29.15,73.06,39.0,0.67,246.0,,46.57,,WSW,28.57,,,30.03
AN142,05/02/2015 20:00 EDT,29.15,70.0,45.0,0.22,274.0,,47.6,,W,28.55,,,30.03
AN142,05/02/2015 21:00 EDT,29.18,64.96,57.0,0.45,357.0,,49.27,,N,28.55,,,30.07
AN142,05/02/2015 22:00 EDT,29.18,60.46,70.0,0.22,21.0,,50.55,,NNE,28.54,,,30.07
AN142,05/02/2015 23:00 EDT,29.21,58.48,78.0,0.22,317.0,,51.59,,NW,28.54,,,30.1
AN142,05/03/2015 00:00 EDT,29.23,56.14,84.0,0.45,317.0,,51.33,,NW,28.61,,,30.12
AN142,05/03/2015 01:00 EDT,29.23,56.14,84.0,0.45,317.0,,51.33,,NW,28.61,,,30.12
AN142,05/03/2015 03:00 EDT,29.21,51.64,,0.22,15.0,,,,NNE,,,,30.1
AN142,05/03/2015 04:00 EDT,29.21,50.56,,0.0,,,,,,,,,30.1
AN142,05/03/2015 05:00 EDT,29.21,49.84,,0.45,322.0,,,,NW,,,,30.1
AN142,05/03/2015 06:00 EDT,29.23,48.94,,0.22,316.0,,,,NW,,,,30.12
AN142,05/03/2015 07:00 EDT,29.23,48.4,,0.22,42.0,,,,NE,,,,30.12
AN142,05/03/2015 08:00 EDT,29.26,48.94,,0.22,285.0,,,,WNW,,,,30.15
AN142,05/03/2015 09:00 EDT,29.29,53.62,,0.45,170.0,,,,S,,,,30.18
AN142,05/03/2015 10:00 EDT,29.29,63.7,76.0,0.89,214.0,,55.94,,SW,28.31,,,30.18
AN142,05/03/2015 11:00 EDT,29.29,71.08,55.0,1.12,251.0,,54.03,,WSW,28.32,,,30.18
AN142,05/03/2015 12:00 EDT,29.29,73.78,43.0,1.34,237.0,,49.83,,WSW,28.54,,,30.18
AN142,05/03/2015 13:00 EDT,29.29,75.4,38.0,1.79,224.0,,47.98,,SW,28.62,,,30.18
AN142,05/03/2015 14:00 EDT,29.29,76.12,36.0,2.01,216.0,,47.19,,SW,28.65,,,30.18
AN142,05/03/2015 15:00 EDT,29.29,76.48,36.0,2.01,185.0,,47.51,,S,28.63,,,30.18
AN142,05/03/2015 16:00 EDT,29.26,77.38,34.0,1.79,221.0,,46.79,,SW,28.63,,,30.15
AN142,05/03/2015 17:00 EDT,29.26,77.56,34.0,2.01,164.0,,46.95,,SSE,28.62,,,30.15
AN142,05/03/2015 18:00 EDT,29.23,78.1,33.0,2.01,167.0,,46.64,,SSE,28.6,,,30.12
AN142,05/03/2015 19:00 EDT,29.23,75.76,36.0,1.34,214.0,,46.87,,SW,28.61,,,30.12
AN142,05/03/2015 20:00 EDT,29.23,73.6,40.0,1.12,169.0,,47.73,,S,28.59,,,30.12
AN142,05/03/2015 21:00 EDT,29.26,67.48,55.0,0.22,20.0,,50.66,,NNE,28.53,,,30.15
AN142,05/03/2015 22:00 EDT,29.26,62.62,67.0,0.45,48.0,,51.43,,NE,28.55,,,30.15
AN142,05/03/2015 23:00 EDT,29.29,59.38,79.0,0.22,356.0,,52.81,,N,28.55,,,30.18
AN142,05/04/2015 00:00 EDT,29.32,57.4,86.0,0.22,320.0,,53.21,,NW,28.59,,,30.21
AN142,05/04/2015 01:00 EDT,29.32,57.4,86.0,0.22,320.0,,53.21,,NW,28.59,,,30.21
AN142,05/04/2015 03:00 EDT,29.32,54.34,,0.22,335.0,,,,NNW,,,,30.21
AN142,05/04/2015 04:00 EDT,29.29,53.08,,0.22,319.0,,,,NW,,,,30.18
AN142,05/04/2015 05:00 EDT,29.29,52.54,,0.22,348.0,,,,NNW,,,,30.18
AN142,05/04/2015 06:00 EDT,29.32,51.82,,0.22,351.0,,,,N,,,,30.21
AN142,05/04/2015 07:00 EDT,29.35,51.1,,0.22,346.0,,,,NNW,,,,30.24
AN142,05/04/2015 08:00 EDT,29.38,51.64,,0.0,,,,,,,,,30.27
AN142,05/04/2015 09:00 EDT,29.41,56.14,,0.45,187.0,,,,S,,,,30.3
AN142,05/04/2015 10:00 EDT,29.41,65.32,70.0,0.22,235.0,,55.22,,SW,28.45,,,30.3
AN142,05/04/2015 11:00 EDT,29.41,71.98,55.0,0.67,219.0,,54.87,,SW,28.38,,,30.3
AN142,05/04/2015 12:00 EDT,29.41,76.3,42.0,0.67,224.0,,51.49,,SW,28.54,,,30.3
AN142,05/04/2015 13:00 EDT,29.41,77.2,37.0,1.12,243.0,,48.89,,WSW,28.68,,,30.3
AN142,05/04/2015 14:00 EDT,29.41,77.92,36.0,0.45,175.0,,48.8,,S,28.67,,,30.3
AN142,05/04/2015 15:00 EDT,29.38,78.64,37.0,1.79,179.0,,50.17,,S,28.56,,,30.27
AN142,05/04/2015 16:00 EDT,29.38,78.1,40.0,1.57,115.0,,51.79,,ESE,28.47,,,30.27
AN142,05/04/2015 17:00 EDT,29.35,76.12,44.0,0.89,99.0,,52.58,,E,28.41,,,30.24
AN142,05/04/2015 18:00 EDT,29.35,75.76,46.0,1.12,101.0,,53.47,,E,28.36,,,30.24
AN142,05/04/2015 19:00 EDT,29.35,77.38,39.0,1.79,165.0,,50.46,,SSE,28.53,,,30.24
AN142,05/04/2015 20:00 EDT,29.35,74.68,44.0,1.12,147.0,,51.27,,SSE,28.51,,,30.24
AN142,05/04/2015 21:00 EDT,29.35,70.18,53.0,0.89,132.0,,52.18,,SE,28.51,,,30.24
AN142,05/04/2015 22:00 EDT,29.38,65.68,65.0,0.67,29.0,,53.52,,NNE,28.52,,,30.27
AN142,05/04/2015 23:00 EDT,29.38,61.54,77.0,0.0,,,54.21,,,28.53,,,30.27
AN142,05/05/2015 00:00 EDT,29.41,59.02,85.0,0.22,348.0,,54.48,,NNW,28.59,,,30.3
AN142,05/05/2015 01:00 EDT,29.41,59.02,85.0,0.22,348.0,,54.48,,NNW,28.59,,,30.3
AN142,05/05/2015 03:00 EDT,29.41,55.24,,0.22,50.0,,,,NE,,,,30.3
AN142,05/05/2015 04:00 EDT,29.38,54.34,,0.22,39.0,,,,NE,,,,30.27
AN142,05/05/2015 05:00 EDT,29.41,53.44,,0.0,,,,,,,,,30.3
AN142,05/05/2015 06:00 EDT,29.41,52.9,,0.22,348.0,,,,NNW,,,,30.3
AN142,05/05/2015 07:00 EDT,29.41,52.36,,0.22,322.0,,,,NW,,,,30.3
AN142,05/05/2015 08:00 EDT,29.44,52.9,,0.0,,,,,,,,,30.33
AN142,05/05/2015 09:00 EDT,29.47,57.94,,0.89,167.0,,,,SSE,,,,30.36
AN142,05/05/2015 10:00 EDT,29.47,65.14,77.0,0.89,105.0,,57.7,,ESE,28.36,,,30.36
AN142,05/05/2015 11:00 EDT,29.44,69.64,63.0,1.34,111.0,,56.43,,ESE,28.34,,,30.33
AN142,05/05/2015 12:00 EDT,29.44,72.88,55.0,1.12,112.0,,55.71,,ESE,28.35,,,30.33
AN142,05/05/2015 13:00 EDT,29.44,75.94,49.0,1.79,116.0,,55.37,,ESE,28.33,,,30.33
AN142,05/05/2015 14:00 EDT,29.41,77.56,48.0,2.68,118.0,,56.29,,ESE,28.22,,,30.3
AN142,05/05/2015 15:00 EDT,29.38,78.64,47.0,1.57,110.0,,56.7,,ESE,28.15,,,30.27
AN142,05/05/2015 16:00 EDT,29.35,79.0,44.0,2.01,111.0,,55.21,,ESE,28.22,,,30.24
AN142,05/06/2015 12:00 EDT,29.32,74.14,54.0,1.12,113.0,,56.38,,ESE,28.17,,,30.21
AN142,05/06/2015 13:00 EDT,29.32,77.02,47.0,2.24,111.0,,55.21,,ESE,28.21,,,30.21
AN142,05/06/2015 14:00 EDT,29.29,78.46,44.0,2.46,124.0,,54.72,,SE,28.19,,,30.18
AN142,05/06/2015 15:00 EDT,29.26,79.0,43.0,1.79,125.0,,54.58,,SE,28.17,,,30.15
AN142,05/06/2015 16:00 EDT,29.26,79.36,41.0,2.46,127.0,,53.6,,SE,28.23,,,30.15
AN142,05/06/2015 17:00 EDT,29.23,79.54,42.0,1.34,99.0,,54.43,,E,28.14,,,30.12
AN142,05/06/2015 18:00 EDT,29.23,79.36,40.0,1.57,122.0,,52.93,,ESE,28.24,,,30.12
AN142,05/06/2015 19:00 EDT,29.23,76.84,44.0,1.12,98.0,,53.24,,E,28.24,,,30.12
AN142,05/06/2015 20:00 EDT,29.21,73.96,43.0,0.45,75.0,,49.99,,ENE,28.44,,,30.1
AN142,05/06/2015 21:00 EDT,29.21,68.74,57.0,0.45,16.0,,52.82,,NNE,28.34,,,30.1
AN142,05/06/2015 22:00 EDT,29.23,64.6,70.0,0.22,352.0,,54.53,,N,28.32,,,30.12
AN142,05/06/2015 23:00 EDT,29.23,61.54,80.0,0.22,337.0,,55.26,,NNW,28.32,,,30.12
AN142,05/07/2015 00:00 EDT,29.26,59.38,87.0,0.22,334.0,,55.48,,NNW,28.37,,,30.15
AN142,05/07/2015 01:00 EDT,29.26,59.38,87.0,0.22,334.0,,55.48,,NNW,28.37,,,30.15
AN142,05/07/2015 03:00 EDT,29.23,55.24,,0.45,307.0,,,,NW,,,,30.12
AN142,05/07/2015 04:00 EDT,29.23,53.98,,0.22,345.0,,,,NNW,,,,30.12
AN142,05/07/2015 05:00 EDT,29.21,53.08,,0.22,14.0,,,,NNE,,,,30.1
AN142,05/07/2015 06:00 EDT,29.21,52.36,,0.45,305.0,,,,NW,,,,30.1
AN142,05/07/2015 07:00 EDT,29.23,52.0,,0.45,324.0,,,,NW,,,,30.12
AN142,05/07/2015 08:00 EDT,29.26,52.72,,0.45,291.0,,,,WNW,,,,30.15
AN142,05/07/2015 09:00 EDT,29.26,58.3,,0.45,226.0,,,,SW,,,,30.15
AN142,05/07/2015 10:00 EDT,29.26,68.56,78.0,1.12,171.0,,61.39,,S,27.83,,,30.15
AN142,05/07/2015 11:00 EDT,29.26,74.5,57.0,0.0,,,58.23,,,27.97,,,30.15
AN142,05/07/2015 12:00 EDT,29.26,78.1,48.0,1.57,104.0,,56.79,,ESE,28.03,,,30.15
AN142,05/07/2015 13:00 EDT,29.26,80.26,46.0,1.34,106.0,,57.59,,ESE,27.95,80.65,,30.15
AN142,05/07/2015 14:00 EDT,29.23,80.8,46.0,1.34,103.0,,58.09,,ESE,27.87,81.1,,30.12
AN142,05/07/2015 15:00 EDT,29.23,82.42,42.0,1.12,107.0,,57.04,,ESE,27.93,82.07,,30.12
AN142,05/07/2015 16:00 EDT,29.21,82.6,42.0,1.57,99.0,,57.2,,E,27.9,82.23,,30.1
AN142,05/07/2015 17:00 EDT,29.21,82.42,41.0,1.12,134.0,,56.37,,SE,27.96,81.94,,30.1
AN142,05/07/2015 18:00 EDT,29.18,82.06,40.0,1.34,136.0,,55.37,,SE,28.0,81.5,,30.07
AN142,05/07/2015 19:00 EDT,29.18,80.08,44.0,1.34,137.0,,56.2,,SE,27.96,79.86,,30.07
AN142,05/07/2015 20:00 EDT,29.18,77.92,49.0,1.57,118.0,,57.2,,ESE,27.92,,,30.07
AN142,05/07/2015 21:00 EDT,29.18,73.24,60.0,0.45,69.0,,58.47,,ENE,27.89,,,30.07
AN142,05/07/2015 22:00 EDT,29.21,68.38,71.0,0.22,17.0,,58.56,,NNE,27.98,,,30.1
AN142,05/07/2015 23:00 EDT,29.21,65.14,80.0,0.0,,,58.77,,,28.02,,,30.1
AN142,05/08/2015 00:00 EDT,29.21,62.98,88.0,0.0,,,59.34,,,28.02,,,30.1
AN142,05/08/2015 01:00 EDT,29.21,62.98,88.0,0.0,,,59.34,,,28.02,,,30.1
AN142,05/08/2015 03:00 EDT,29.21,59.56,,0.45,321.0,,,,NW,,,,30.1
AN142,05/08/2015 04:00 EDT,29.21,58.48,,0.67,302.0,,,,WNW,,,,30.1
AN142,05/08/2015 05:00 EDT,29.21,57.76,,0.22,315.0,,,,NW,,,,30.1
AN142,05/08/2015 06:00 EDT,29.21,57.4,,0.22,357.0,,,,N,,,,30.1
